Qoil,Qwater,Qgas,BHP,WHP,WHT,Tsep,Psep,Choke_in
1480.90,5923.70,7.41,4452.40,990.01,180.46,136.43,600.00,1.94
4928.20,0.00,24.64,4331.47,1274.68,160.17,106.00,100.00,2.50
4219.20,1054.80,21.10,4196.58,1180.34,164.38,111.66,100.00,2.50
3537.80,2358.50,17.69,4183.10,1104.24,170.23,120.01,100.00,2.50
2687.40,4031.10,13.44,4236.02,994.20,176.18,129.30,100.00,2.50
1572.00,6288.00,7.86,4379.75,805.17,182.34,139.67,100.00,2.50
4925.90,0.00,24.63,4332.14,1276.72,160.15,105.98,200.00,2.50
4216.30,1054.10,21.08,4197.66,1183.35,164.36,111.62,200.00,2.50
3534.20,2356.10,17.67,4184.72,1108.79,170.19,119.96,200.00,2.50
2683.10,4024.60,13.42,4238.39,1001.09,176.13,129.21,200.00,2.50
1565.80,6263.10,7.83,4384.71,819.44,182.22,139.46,200.00,2.50
4913.30,0.00,24.57,4335.73,1287.75,160.03,105.83,300.00,2.50
4203.70,1050.90,21.02,4202.42,1196.59,164.24,111.46,300.00,2.50
3521.90,2347.90,17.61,4190.19,1124.15,170.07,119.77,300.00,2.50
2670.90,4006.30,13.35,4244.94,1020.04,175.96,128.94,300.00,2.50
1552.00,6208.10,7.76,4395.71,845.10,181.95,138.99,300.00,2.50
4893.20,0.00,24.47,4341.46,1305.29,159.84,105.59,400.00,2.50
4183.80,1045.90,20.92,4209.90,1217.31,164.06,111.20,400.00,2.50
3502.50,2335.00,17.51,4198.57,1146.85,169.84,119.43,400.00,2.50
2650.90,3976.40,13.26,4255.61,1046.61,175.67,128.48,400.00,2.50
1535.90,6143.50,7.68,4408.63,881.63,181.63,138.44,400.00,2.50
4865.40,0.00,24.33,4349.35,1329.32,159.57,105.27,500.00,2.50
4157.80,1039.40,20.79,4219.69,1244.30,163.81,110.86,500.00,2.50
3476.90,2317.90,17.39,4209.63,1176.61,169.52,118.99,500.00,2.50
2627.60,3941.40,13.14,4268.10,1081.59,175.33,127.95,500.00,2.50
1513.30,6053.40,7.57,4426.65,926.39,181.19,137.67,500.00,2.50
4831.30,0.00,24.16,4359.07,1358.70,159.25,104.87,600.00,2.50
4126.00,1031.50,20.63,4231.63,1277.00,163.52,110.45,600.00,2.50
3445.70,2297.10,17.23,4223.11,1212.59,169.14,118.44,600.00,2.50
2598.00,3897.00,12.99,4283.95,1122.75,174.90,127.28,600.00,2.50
1486.70,5946.90,7.43,4447.80,978.45,180.59,136.65,600.00,2.50
605.60,0.00,3.33,5453.92,3946.11,80.08,60.27,100.00,0.25
547.60,136.90,3.01,5429.01,3709.16,83.23,60.35,100.00,0.25
471.00,314.00,2.59,5420.25,3399.77,87.26,60.45,100.00,0.25
362.00,543.00,1.99,5421.36,3070.03,91.90,60.98,100.00,0.25
210.40,841.40,1.16,5437.85,2611.97,97.17,62.35,100.00,0.25
600.60,0.00,3.30,5455.15,3940.92,79.91,60.27,200.00,0.25
541.70,135.40,2.98,5430.83,3689.65,82.98,60.34,200.00,0.25
455.10,303.40,2.50,5426.32,3296.97,86.34,60.44,200.00,0.25
362.00,543.00,1.99,5421.36,3070.03,91.90,60.98,200.00,0.25
210.40,841.40,1.16,5437.85,2611.97,97.17,62.35,200.00,0.25
589.40,0.00,3.24,5457.84,3900.17,79.54,60.26,300.00,0.25
506.30,126.60,2.79,5441.90,3482.05,81.48,60.32,300.00,0.25
433.40,289.00,2.38,5434.58,3162.17,85.09,60.41,300.00,0.25
362.00,543.00,1.99,5421.36,3070.03,91.90,60.98,300.00,0.25
210.40,841.40,1.16,5437.85,2611.97,97.17,62.35,300.00,0.25
546.50,0.00,3.01,5468.20,3667.09,78.11,60.24,400.00,0.25
469.60,117.40,2.58,5453.38,3276.81,79.92,60.30,400.00,0.25
410.60,273.80,2.26,5443.29,3028.18,83.77,60.39,400.00,0.25
362.00,543.00,1.99,5421.36,3070.03,91.90,60.98,400.00,0.25
210.40,841.40,1.16,5437.85,2611.97,97.17,62.35,400.00,0.25
497.60,0.00,2.74,5480.00,3408.42,76.49,60.22,500.00,0.25
435.60,108.90,2.40,5463.98,3099.94,78.48,60.27,500.00,0.25
395.50,263.60,2.18,5449.07,2951.96,82.89,60.38,500.00,0.25
362.00,543.00,1.99,5421.36,3070.02,91.90,60.98,500.00,0.25
210.40,841.40,1.16,5437.85,2611.97,97.17,62.35,500.00,0.25
452.30,0.00,2.49,5490.92,3183.00,74.99,60.20,600.00,0.25
406.90,101.70,2.24,5472.95,2964.39,77.26,60.26,600.00,0.25
386.20,257.50,2.12,5452.61,2918.06,82.36,60.37,600.00,0.25
362.00,543.00,1.99,5421.36,3070.02,91.90,60.98,600.00,0.25
210.40,841.40,1.16,5437.85,2611.97,97.17,62.35,600.00,0.25
1007.40,0.00,5.54,5355.71,3603.12,92.83,61.43,100.00,0.32
889.50,222.40,4.89,5320.33,3488.39,96.70,62.31,100.00,0.32
754.20,502.80,4.15,5310.31,3321.90,101.90,63.61,100.00,0.32
584.10,876.20,3.21,5310.59,3023.47,109.01,65.54,100.00,0.32
346.60,1386.40,1.91,5332.43,2487.62,118.06,68.55,100.00,0.32
1007.40,0.00,5.54,5355.71,3603.12,92.83,61.43,200.00,0.32
889.50,222.40,4.89,5320.33,3488.39,96.70,62.31,200.00,0.32
754.20,502.80,4.15,5310.31,3321.90,101.90,63.61,200.00,0.32
584.10,876.20,3.21,5310.59,3023.47,109.01,65.54,200.00,0.32
346.60,1386.40,1.91,5332.43,2487.62,118.06,68.55,200.00,0.32
1007.40,0.00,5.54,5355.71,3603.12,92.83,61.43,300.00,0.32
889.50,222.40,4.89,5320.33,3488.39,96.70,62.31,300.00,0.32
754.20,502.80,4.15,5310.31,3321.90,101.90,63.61,300.00,0.32
584.10,876.20,3.21,5310.59,3023.47,109.01,65.54,300.00,0.32
346.60,1386.40,1.91,5332.43,2487.62,118.06,68.55,300.00,0.32
1007.40,0.00,5.54,5355.71,3603.12,92.83,61.43,400.00,0.32
889.50,222.40,4.89,5320.33,3488.39,96.70,62.31,400.00,0.32
754.20,502.80,4.15,5310.31,3321.90,101.90,63.61,400.00,0.32
584.10,876.20,3.21,5310.59,3023.47,109.01,65.54,400.00,0.32
346.60,1386.40,1.91,5332.43,2487.62,118.06,68.55,400.00,0.32
1007.40,0.00,5.54,5355.71,3603.12,92.83,61.43,500.00,0.32
889.50,222.40,4.89,5320.33,3488.39,96.70,62.31,500.00,0.32
754.20,502.80,4.15,5310.31,3321.90,101.90,63.61,500.00,0.32
584.10,876.20,3.21,5310.59,3023.47,109.01,65.54,500.00,0.32
346.60,1386.40,1.91,5332.43,2487.62,118.06,68.55,500.00,0.32
1007.40,0.00,5.54,5355.71,3603.12,92.83,61.43,600.00,0.32
889.50,222.40,4.89,5320.33,3488.39,96.70,62.31,600.00,0.32
754.20,502.80,4.15,5310.31,3321.90,101.90,63.61,600.00,0.32
584.10,876.20,3.21,5310.59,3023.47,109.01,65.54,600.00,0.32
346.60,1386.40,1.91,5332.43,2487.62,118.06,68.55,600.00,0.32
1596.20,0.00,8.78,5208.75,3359.25,110.19,65.41,100.00,0.42
1417.40,354.30,7.80,5150.06,3222.02,115.83,67.59,100.00,0.42
1191.70,794.40,6.55,5138.55,3073.57,121.69,71.05,100.00,0.42
912.30,1368.50,5.02,5145.48,2813.62,129.37,75.87,100.00,0.42
534.50,2138.20,2.94,5186.25,2348.30,138.32,82.51,100.00,0.42
1596.20,0.00,8.78,5208.75,3359.25,110.19,65.41,200.00,0.42
1417.40,354.30,7.80,5150.06,3222.02,115.83,67.59,200.00,0.42
1191.70,794.40,6.55,5138.55,3073.57,121.69,71.05,200.00,0.42
912.30,1368.50,5.02,5145.48,2813.62,129.37,75.87,200.00,0.42
534.50,2138.20,2.94,5186.25,2348.30,138.32,82.51,200.00,0.42
1596.20,0.00,8.78,5208.75,3359.25,110.19,65.41,300.00,0.42
1417.40,354.30,7.80,5150.06,3222.02,115.83,67.59,300.00,0.42
1191.70,794.40,6.55,5138.55,3073.57,121.69,71.05,300.00,0.42
912.30,1368.50,5.02,5145.48,2813.62,129.37,75.87,300.00,0.42
534.50,2138.20,2.94,5186.25,2348.30,138.32,82.51,300.00,0.42
1596.20,0.00,8.78,5208.75,3359.25,110.19,65.41,400.00,0.42
1417.40,354.30,7.80,5150.06,3222.01,115.83,67.59,400.00,0.42
1191.70,794.40,6.55,5138.55,3073.57,121.69,71.05,400.00,0.42
912.30,1368.50,5.02,5145.48,2813.62,129.37,75.87,400.00,0.42
534.50,2138.20,2.94,5186.25,2348.30,138.32,82.51,400.00,0.42
1596.20,0.00,8.78,5208.75,3359.25,110.19,65.41,500.00,0.42
1417.40,354.30,7.80,5150.06,3222.02,115.83,67.59,500.00,0.42
1191.70,794.40,6.55,5138.55,3073.57,121.69,71.05,500.00,0.42
912.30,1368.50,5.02,5145.48,2813.62,129.37,75.87,500.00,0.42
534.50,2138.20,2.94,5186.25,2348.30,138.32,82.51,500.00,0.42
1596.20,0.00,8.78,5208.75,3359.25,110.19,65.41,600.00,0.42
1417.40,354.30,7.80,5150.06,3222.02,115.83,67.59,600.00,0.42
1191.70,794.40,6.55,5138.55,3073.57,121.69,71.05,600.00,0.42
912.30,1368.50,5.02,5145.48,2813.62,129.37,75.87,600.00,0.42
534.50,2138.20,2.94,5186.25,2348.30,138.32,82.51,600.00,0.42
2361.70,0.00,12.99,5011.53,2990.54,127.87,74.65,100.00,0.54
2078.70,519.70,11.43,4930.30,2852.36,133.83,78.68,100.00,0.54
1747.30,1164.90,9.61,4915.50,2724.58,140.04,84.22,100.00,0.54
1333.50,2000.30,7.33,4930.71,2498.78,147.93,91.58,100.00,0.54
775.10,3100.30,4.26,4997.99,2102.32,155.49,100.31,100.00,0.54
2361.70,0.00,12.99,5011.53,2990.54,127.87,74.65,200.00,0.54
2078.70,519.70,11.43,4930.29,2852.36,133.83,78.68,200.00,0.54
1747.30,1164.90,9.61,4915.50,2724.58,140.04,84.22,200.00,0.54
1333.50,2000.30,7.33,4930.71,2498.78,147.93,91.58,200.00,0.54
775.10,3100.30,4.26,4997.99,2102.32,155.49,100.31,200.00,0.54
2361.70,0.00,12.99,5011.53,2990.54,127.87,74.65,300.00,0.54
2078.70,519.70,11.43,4930.29,2852.36,133.83,78.68,300.00,0.54
1747.30,1164.90,9.61,4915.50,2724.58,140.04,84.22,300.00,0.54
1333.50,2000.30,7.33,4930.71,2498.78,147.93,91.58,300.00,0.54
775.10,3100.30,4.26,4997.99,2102.32,155.49,100.31,300.00,0.54
2361.70,0.00,12.99,5011.53,2990.54,127.87,74.65,400.00,0.54
2078.70,519.70,11.43,4930.30,2852.36,133.83,78.68,400.00,0.54
1747.30,1164.90,9.61,4915.50,2724.58,140.04,84.22,400.00,0.54
1333.50,2000.30,7.33,4930.71,2498.78,147.93,91.58,400.00,0.54
775.10,3100.30,4.26,4997.99,2102.32,155.49,100.31,400.00,0.54
2361.70,0.00,12.99,5011.53,2990.54,127.87,74.65,500.00,0.54
2078.70,519.70,11.43,4930.30,2852.36,133.83,78.68,500.00,0.54
1747.30,1164.90,9.61,4915.50,2724.58,140.04,84.22,500.00,0.54
1333.50,2000.30,7.33,4930.71,2498.78,147.93,91.58,500.00,0.54
775.10,3100.30,4.26,4997.99,2102.32,155.49,100.31,500.00,0.54
2361.70,0.00,12.99,5011.53,2990.54,127.87,74.65,600.00,0.54
2078.70,519.70,11.43,4930.30,2852.36,133.83,78.68,600.00,0.54
1747.30,1164.90,9.61,4915.50,2724.58,140.04,84.22,600.00,0.54
1333.50,2000.30,7.33,4930.71,2498.78,147.93,91.58,600.00,0.54
775.10,3100.30,4.26,4997.99,2102.32,155.49,100.31,600.00,0.54
3184.70,0.00,17.52,4791.79,2495.59,142.21,86.09,100.00,0.70
2771.90,693.00,15.25,4691.80,2371.97,147.46,91.14,100.00,0.70
2332.10,1554.70,12.83,4674.36,2270.03,153.61,98.08,100.00,0.70
1777.10,2665.70,9.77,4699.93,2100.99,160.57,106.57,100.00,0.70
1033.40,4133.70,5.68,4794.18,1762.76,167.78,116.44,100.00,0.70
3184.70,0.00,17.52,4791.79,2495.59,142.21,86.09,200.00,0.70
2771.90,693.00,15.25,4691.80,2371.97,147.46,91.14,200.00,0.70
2332.10,1554.70,12.83,4674.36,2270.03,153.61,98.08,200.00,0.70
1777.10,2665.70,9.77,4699.93,2100.99,160.57,106.57,200.00,0.70
1033.40,4133.70,5.68,4794.18,1762.75,167.78,116.44,200.00,0.70
3184.70,0.00,17.52,4791.80,2495.59,142.21,86.09,300.00,0.70
2771.90,693.00,15.25,4691.80,2371.97,147.46,91.14,300.00,0.70
2332.10,1554.70,12.83,4674.36,2270.03,153.61,98.08,300.00,0.70
1777.10,2665.70,9.77,4699.93,2100.99,160.57,106.57,300.00,0.70
1033.40,4133.70,5.68,4794.18,1762.75,167.78,116.44,300.00,0.70
3184.70,0.00,17.52,4791.79,2495.59,142.21,86.09,400.00,0.70
2771.90,693.00,15.25,4691.80,2371.97,147.46,91.14,400.00,0.70
2332.10,1554.70,12.83,4674.36,2270.03,153.61,98.08,400.00,0.70
1777.10,2665.70,9.77,4699.93,2100.99,160.57,106.57,400.00,0.70
1033.40,4133.70,5.68,4794.18,1762.75,167.78,116.44,400.00,0.70
3184.70,0.00,17.52,4791.80,2495.59,142.21,86.09,500.00,0.70
2771.90,693.00,15.25,4691.80,2371.97,147.46,91.14,500.00,0.70
2332.10,1554.70,12.83,4674.36,2270.03,153.61,98.08,500.00,0.70
1777.10,2665.70,9.77,4699.93,2100.99,160.57,106.57,500.00,0.70
1033.40,4133.70,5.68,4794.18,1762.75,167.78,116.44,500.00,0.70
3184.70,0.00,17.52,4791.79,2495.59,142.21,86.09,600.00,0.70
2771.90,693.00,15.25,4691.80,2371.97,147.46,91.14,600.00,0.70
2332.10,1554.70,12.83,4674.36,2270.03,153.61,98.08,600.00,0.70
1777.10,2665.70,9.77,4699.93,2100.99,160.57,106.57,600.00,0.70
1033.40,4133.70,5.68,4794.18,1762.75,167.78,116.44,600.00,0.70
3866.50,0.00,21.27,4602.51,2011.02,151.22,95.35,100.00,0.90
3345.40,836.40,18.40,4488.01,1902.76,156.11,100.85,100.00,0.90
2813.50,1875.70,15.47,4470.03,1817.75,161.85,108.28,100.00,0.90
2147.80,3221.70,11.81,4503.47,1681.28,168.33,117.28,100.00,0.90
1257.70,5030.90,6.92,4615.57,1409.61,175.11,127.62,100.00,0.90
3866.50,0.00,21.27,4602.51,2011.02,151.22,95.35,200.00,0.90
3345.40,836.40,18.40,4488.01,1902.76,156.11,100.85,200.00,0.90
2813.50,1875.70,15.47,4470.03,1817.75,161.85,108.28,200.00,0.90
2147.80,3221.70,11.81,4503.46,1681.28,168.33,117.28,200.00,0.90
1257.70,5030.90,6.92,4615.57,1409.61,175.11,127.62,200.00,0.90
3866.50,0.00,21.27,4602.51,2011.02,151.22,95.35,300.00,0.90
3345.40,836.40,18.40,4488.01,1902.76,156.11,100.85,300.00,0.90
2813.50,1875.70,15.47,4470.03,1817.75,161.85,108.28,300.00,0.90
2147.80,3221.70,11.81,4503.46,1681.28,168.33,117.28,300.00,0.90
1257.70,5030.90,6.92,4615.57,1409.61,175.11,127.62,300.00,0.90
3866.50,0.00,21.27,4602.51,2011.02,151.22,95.35,400.00,0.90
3345.40,836.40,18.40,4488.01,1902.76,156.11,100.85,400.00,0.90
2813.50,1875.70,15.47,4470.03,1817.75,161.85,108.28,400.00,0.90
2147.80,3221.70,11.81,4503.46,1681.28,168.33,117.28,400.00,0.90
1257.70,5030.90,6.92,4615.57,1409.61,175.11,127.62,400.00,0.90
3866.50,0.00,21.27,4602.51,2011.02,151.22,95.35,500.00,0.90
3345.40,836.40,18.40,4488.01,1902.76,156.11,100.85,500.00,0.90
2813.50,1875.70,15.47,4470.03,1817.75,161.85,108.28,500.00,0.90
2147.80,3221.70,11.81,4503.47,1681.28,168.33,117.28,500.00,0.90
1257.70,5030.90,6.92,4615.57,1409.61,175.11,127.62,500.00,0.90
3866.50,0.00,21.27,4602.51,2011.02,151.22,95.35,600.00,0.90
3345.40,836.40,18.40,4488.01,1902.76,156.11,100.85,600.00,0.90
2813.50,1875.70,15.47,4470.03,1817.75,161.85,108.28,600.00,0.90
2147.80,3221.70,11.81,4503.47,1681.28,168.33,117.28,600.00,0.90
1257.70,5030.90,6.92,4615.57,1409.61,175.11,127.62,600.00,0.90
4321.00,0.00,23.77,4473.33,1648.53,156.39,101.25,100.00,1.16
3722.70,930.70,20.48,4348.59,1549.50,160.52,106.54,100.00,1.16
3135.70,2090.50,17.25,4330.29,1471.90,166.39,114.47,100.00,1.16
2400.70,3601.10,13.20,4367.45,1354.01,172.66,123.74,100.00,1.16
1412.10,5648.20,7.77,4491.79,1124.75,179.12,134.17,100.00,1.16
4321.00,0.00,23.77,4473.33,1648.53,156.39,101.25,200.00,1.16
3722.70,930.70,20.48,4348.59,1549.50,160.52,106.54,200.00,1.16
3135.70,2090.50,17.25,4330.29,1471.90,166.39,114.47,200.00,1.16
2400.70,3601.10,13.20,4367.45,1354.01,172.66,123.74,200.00,1.16
1412.10,5648.20,7.77,4491.79,1124.75,179.12,134.17,200.00,1.16
4321.00,0.00,23.77,4473.33,1648.53,156.39,101.25,300.00,1.16
3722.70,930.70,20.48,4348.59,1549.50,160.52,106.54,300.00,1.16
3135.70,2090.50,17.25,4330.29,1471.90,166.39,114.47,300.00,1.16
2400.70,3601.10,13.20,4367.45,1354.01,172.66,123.74,300.00,1.16
1412.10,5648.20,7.77,4491.79,1124.75,179.12,134.17,300.00,1.16
4321.00,0.00,23.77,4473.33,1648.53,156.39,101.25,400.00,1.16
3722.70,930.70,20.48,4348.59,1549.50,160.52,106.54,400.00,1.16
3135.70,2090.50,17.25,4330.29,1471.90,166.39,114.47,400.00,1.16
2400.70,3601.10,13.20,4367.45,1354.01,172.66,123.74,400.00,1.16
1412.10,5648.20,7.77,4491.79,1124.75,179.12,134.17,400.00,1.16
4321.00,0.00,23.77,4473.33,1648.53,156.39,101.25,500.00,1.16
3722.70,930.70,20.48,4348.59,1549.50,160.52,106.54,500.00,1.16
3135.70,2090.50,17.25,4330.29,1471.91,166.39,114.47,500.00,1.16
2400.70,3601.10,13.20,4367.45,1354.01,172.66,123.74,500.00,1.16
1410.00,5639.80,7.76,4493.48,1129.12,179.07,134.09,500.00,1.16
4321.00,0.00,23.77,4473.33,1648.53,156.39,101.25,600.00,1.16
3722.50,930.60,20.47,4348.67,1549.71,160.52,106.54,600.00,1.16
3135.60,2090.40,17.25,4330.33,1472.01,166.39,114.47,600.00,1.16
2398.80,3598.20,13.19,4368.47,1356.75,172.63,123.70,600.00,1.16
1398.20,5592.70,7.69,4502.96,1151.31,178.80,133.63,600.00,1.16
4560.30,0.00,25.08,4403.00,1437.05,158.63,104.10,100.00,1.50
3930.90,982.70,21.62,4271.55,1342.59,162.93,109.67,100.00,1.50
3311.40,2207.60,18.21,4252.59,1265.55,168.51,117.54,100.00,1.50
2539.50,3809.30,13.97,4291.68,1154.77,174.65,126.89,100.00,1.50
1497.60,5990.50,8.24,4422.90,949.17,181.10,137.52,100.00,1.50
4560.30,0.00,25.08,4403.00,1437.05,158.63,104.10,200.00,1.50
3930.90,982.70,21.62,4271.55,1342.59,162.93,109.67,200.00,1.50
3311.40,2207.60,18.21,4252.59,1265.55,168.51,117.54,200.00,1.50
2539.50,3809.30,13.97,4291.68,1154.77,174.65,126.89,200.00,1.50
1497.60,5990.50,8.24,4422.90,949.17,181.10,137.52,200.00,1.50
4560.30,0.00,25.08,4403.00,1437.05,158.63,104.10,300.00,1.50
3930.90,982.70,21.62,4271.55,1342.59,162.93,109.67,300.00,1.50
3311.40,2207.60,18.21,4252.59,1265.55,168.51,117.54,300.00,1.50
2539.50,3809.30,13.97,4291.68,1154.77,174.65,126.89,300.00,1.50
1497.40,5989.50,8.24,4423.08,949.68,181.10,137.51,300.00,1.50
4560.30,0.00,25.08,4403.00,1437.05,158.63,104.10,400.00,1.50
3930.50,982.60,21.62,4271.71,1343.03,162.93,109.66,400.00,1.50
3310.60,2207.00,18.21,4252.94,1266.49,168.50,117.53,400.00,1.50
2537.30,3805.90,13.96,4292.89,1158.13,174.62,126.84,400.00,1.50
1489.00,5955.90,8.19,4429.85,968.38,180.90,137.18,400.00,1.50
4555.00,0.00,25.05,4404.57,1441.76,158.58,104.04,500.00,1.50
3923.40,980.80,21.58,4274.33,1350.12,162.84,109.56,500.00,1.50
3300.50,2200.40,18.15,4257.38,1278.42,168.38,117.35,500.00,1.50
2524.60,3786.80,13.89,4299.85,1177.74,174.43,126.55,500.00,1.50
1471.60,5886.60,8.09,4443.81,1002.81,180.50,136.51,500.00,1.50
4536.80,0.00,24.95,4409.91,1458.00,158.41,103.82,600.00,1.50
3902.30,975.60,21.46,4282.14,1371.37,162.60,109.24,600.00,1.50
3279.50,2186.30,18.04,4266.71,1303.50,168.12,116.98,600.00,1.50
2501.70,3752.50,13.76,4312.34,1209.29,174.11,126.03,600.00,1.50
1450.80,5803.10,7.98,4460.62,1047.79,180.02,135.69,600.00,1.50
4666.50,0.00,25.67,4371.79,1339.87,159.62,105.37,100.00,1.94
4023.90,1006.00,22.13,4237.13,1246.92,164.01,111.07,100.00,1.94
3389.70,2259.80,18.64,4217.95,1170.33,169.45,118.91,100.00,1.94
2601.10,3901.70,14.31,4258.05,1061.91,175.53,128.29,100.00,1.94
1537.50,6149.90,8.46,4390.61,866.97,181.92,138.94,100.00,1.94
4666.50,0.00,25.67,4371.79,1339.87,159.62,105.37,200.00,1.94
4023.90,1006.00,22.13,4237.13,1246.92,164.01,111.07,200.00,1.94
3389.70,2259.80,18.64,4217.95,1170.33,169.45,118.91,200.00,1.94
2601.10,3901.60,14.31,4258.07,1061.95,175.53,128.29,200.00,1.94
1536.30,6145.40,8.45,4391.54,868.54,181.90,138.90,200.00,1.94
4664.70,0.00,25.66,4372.34,1341.55,159.60,105.35,300.00,1.94
4021.50,1005.40,22.12,4238.03,1249.44,163.98,111.03,300.00,1.94
3386.00,2257.40,18.62,4219.56,1174.74,169.40,118.85,300.00,1.94
2595.40,3893.20,14.28,4261.15,1070.97,175.45,128.16,300.00,1.94
1526.10,6104.50,8.39,4399.84,888.18,181.70,138.55,300.00,1.94
4652.10,0.00,25.59,4376.03,1353.06,159.48,105.20,400.00,1.94
4006.90,1001.70,22.04,4243.43,1264.56,163.81,110.81,400.00,1.94
3371.20,2247.50,18.54,4226.10,1192.81,169.23,118.59,400.00,1.94
2580.60,3870.90,14.19,4269.24,1093.64,175.24,127.82,400.00,1.94
1512.10,6048.40,8.32,4411.21,921.04,181.43,138.07,400.00,1.94
4629.60,0.00,25.46,4382.64,1373.63,159.27,104.93,500.00,1.94
3984.20,996.00,21.91,4251.84,1287.99,163.55,110.47,500.00,1.94
3349.10,2232.70,18.42,4235.90,1219.75,168.96,118.20,500.00,1.94
2559.10,3838.70,14.08,4280.99,1124.90,174.93,127.33,500.00,1.94
1491.40,5965.50,8.20,4427.92,962.89,180.96,137.28,500.00,1.94
4600.10,0.00,25.30,4391.33,1400.55,159.00,104.58,600.00,1.94
3954.60,988.70,21.75,4262.77,1318.22,163.21,110.03,600.00,1.94
3321.50,2214.30,18.27,4248.12,1253.08,168.63,117.72,600.00,1.94
2533.40,3800.10,13.93,4295.01,1163.78,174.56,126.75,600.00,1.94
1466.90,5867.80,8.07,4447.59,1012.14,180.39,136.32,600.00,1.94
4707.90,0.00,25.89,4359.62,1301.35,160.00,105.86,100.00,2.50
4057.50,1014.40,22.32,4224.17,1209.97,164.32,111.51,100.00,2.50
3419.50,2279.70,18.81,4204.76,1133.49,169.81,119.43,100.00,2.50
2625.30,3937.90,14.44,4244.87,1026.73,175.88,128.83,100.00,2.50
1551.10,6204.20,8.53,4379.60,834.52,182.18,139.40,100.00,2.50
4705.90,0.00,25.88,4360.21,1303.19,159.99,105.84,200.00,2.50
4055.10,1013.80,22.30,4225.13,1212.72,164.30,111.48,200.00,2.50
3416.30,2277.50,18.79,4206.16,1137.38,169.77,119.38,200.00,2.50
2621.30,3932.00,14.42,4247.04,1032.58,175.82,128.74,200.00,2.50
1545.70,6182.80,8.50,4383.95,847.36,182.08,139.21,200.00,2.50
4694.10,0.00,25.82,4363.68,1314.11,159.88,105.70,300.00,2.50
4043.80,1011.00,22.24,4229.48,1225.13,164.20,111.33,300.00,2.50
3404.70,2269.80,18.73,4211.31,1151.78,169.63,119.17,300.00,2.50
2610.20,3915.30,14.36,4253.11,1050.43,175.66,128.49,300.00,2.50
1535.00,6140.20,8.44,4392.59,872.67,181.87,138.85,300.00,2.50
4675.10,0.00,25.71,4369.28,1331.75,159.70,105.47,400.00,2.50
4025.90,1006.50,22.14,4236.39,1244.84,164.03,111.10,400.00,2.50
3386.70,2257.80,18.63,4219.25,1173.82,169.41,118.86,400.00,2.50
2592.20,3888.30,14.26,4262.91,1076.05,175.40,128.08,400.00,2.50
1518.30,6073.30,8.35,4406.16,906.48,181.55,138.28,400.00,2.50
4650.30,0.00,25.58,4376.56,1354.57,159.47,105.18,500.00,2.50
4001.30,1000.30,22.01,4245.51,1270.37,163.75,110.73,500.00,2.50
3363.40,2242.20,18.50,4229.58,1202.34,169.13,118.45,500.00,2.50
2570.70,3856.10,14.14,4274.65,1109.20,175.10,127.60,500.00,2.50
1497.30,5989.30,8.24,4423.13,949.42,181.10,137.51,500.00,2.50
4619.40,0.00,25.41,4385.64,1382.83,159.18,104.81,600.00,2.50
3970.90,992.70,21.84,4256.74,1301.54,163.39,110.27,600.00,2.50
3334.60,2223.00,18.34,4242.33,1237.25,168.78,117.95,600.00,2.50
2543.10,3814.60,13.99,4289.75,1148.77,174.70,126.97,600.00,2.50
1474.40,5897.60,8.11,4441.59,1000.72,180.56,136.61,600.00,2.50
